 [antenna_current.dat]

     i     Im[i].re     Im[i].im      |Im[i]|   PhaseIm[i] 
   179   0.00375016   0.00965105   0.01035406        68.77
   180   0.00316168   0.00890740   0.00945188        70.46
   181   0.00252047   0.00801705   0.00840392        72.55
   182   0.00183690   0.00699385   0.00723106        75.28
   183   0.00112203   0.00585378   0.00596034        79.15
   184   0.00038745   0.00461462   0.00463086        85.20
   185  -0.00035491   0.00329574   0.00331480        96.15
   186  -0.00109297   0.00191771   0.00220730       119.68
   187  -0.00181471   0.00050196   0.00188285       164.54
   188  -0.00250830  -0.00092953   0.00267500       200.33
   189  -0.00316239  -0.00235465   0.00394273       216.67
   190  -0.00376618  -0.00375152   0.00531583       224.89
   191  -0.00430963  -0.00509885   0.00667617       229.80
   192  -0.00478360  -0.00637627   0.00797118       233.12
   193  -0.00517988  -0.00756465   0.00916815       235.60
   194  -0.00549128  -0.00864624   0.01024264       237.58
   195  -0.00571099  -0.00960499   0.01117458       239.26
   196  -0.00583438  -0.01042515   0.01194670       240.77
   197  -0.00584547  -0.01109393   0.01253973       242.21
   198  -0.00574588  -0.01166083   0.01299962      -116.23
   199  -0.00556463  -0.01206830   0.01328943      -114.75
   200  -0.00525003  -0.01231153   0.01338419      -113.09
   201   0.00122162  -0.00380403   0.00399538       -72.20
   202   0.00148351  -0.00360008   0.00389376       -67.60
   203   0.00192287  -0.00317853   0.00371490       -58.83
   204   0.00235917  -0.00268658   0.00357539       -48.71
   205   0.00279049  -0.00212593   0.00350805       -37.30
   206   0.00319735  -0.00151115   0.00353647       -25.30
   207   0.00356940  -0.00084920   0.00366903       -13.38
   208   0.00389780  -0.00014610   0.00390054        -2.15
   209   0.00417562   0.00059741   0.00421814         8.14
   210   0.00439734   0.00137190   0.00460638        17.33
   211   0.00455872   0.00225083   0.00508410        26.28
   212   0.00465674   0.00296103   0.00551842        32.45
   213   0.00468962   0.00538764   0.00714277        48.96
   214   0.00465674   0.00296103   0.00551842        32.45
   215   0.00455872   0.00225083   0.00508410        26.28
   216   0.00439734   0.00137190   0.00460638        17.33
   217   0.00417562   0.00059741   0.00421814         8.14
   218   0.00389780  -0.00014610   0.00390054        -2.15
   219   0.00356940  -0.00084920   0.00366903       -13.38
   220   0.00319735  -0.00151115   0.00353647       -25.30
   221   0.00279049  -0.00212593   0.00350805       -37.30
   222   0.00235917  -0.00268658   0.00357539       -48.71
   223   0.00192287  -0.00317853   0.00371490       -58.83
   224   0.00148351  -0.00360008   0.00389376       -67.60
   225   0.00122162  -0.00380403   0.00399538       -72.20



     i     Im[i].re     Im[i].im      |Im[i]|   PhaseIm[i] 
     1   0.00588397   0.01233451   0.01366606        64.50
     2   0.00543508   0.01221462   0.01336925        66.01
     3   0.00503317   0.01202571   0.01303651        67.29
     4   0.00583671   0.00797298   0.00988107        53.79
     5   0.00519523   0.00739964   0.00904130        54.93
     6   0.00446669   0.00668028   0.00803601        56.23
     7   0.00365525   0.00582342   0.00687555        57.88
     8   0.00278050   0.00485083   0.00559122        60.18
     9   0.00185761   0.00378145   0.00421308        63.84
    10   0.00090245   0.00263544   0.00278567        71.10
    11  -0.00006911   0.00143357   0.00143524        92.76
    12  -0.00104109   0.00019712   0.00105959       169.28
    13  -0.00199766  -0.00105237   0.00225790       207.78
    14  -0.00292327  -0.00229335   0.00371550       218.11
    15  -0.00380291  -0.00350459   0.00517148       222.66
    16  -0.00462232  -0.00466547   0.00656753       225.27
    17  -0.00536823  -0.00575632   0.00787104       227.00
    18  -0.00602856  -0.00675869   0.00905667       228.27
    19  -0.00659257  -0.00765562   0.01010300       229.27
    20  -0.00705113  -0.00843193   0.01099163       230.10
    21  -0.00739676  -0.00907445   0.01170717       230.82
    22  -0.00762381  -0.00957223   0.01223724       231.46
    23  -0.00772857  -0.00991668   0.01257264       232.07
    24  -0.00770928  -0.01010173   0.01270740       232.65
    25  -0.00756619  -0.01012395   0.01263889       233.23
    26  -0.00730155  -0.00998254   0.01236786       233.82
    27  -0.00691960  -0.00967940   0.01189839       234.44
    28  -0.00642647  -0.00921904   0.01123789       235.12
    29  -0.00583009  -0.00860857   0.01039699       235.89
    30  -0.00514010  -0.00785753   0.00938943       236.81
    31  -0.00436764  -0.00697777   0.00823198       237.96
    32  -0.00352522  -0.00598321   0.00694450       239.49
    33  -0.00262652  -0.00488968   0.00555046       241.76
    34  -0.00168613  -0.00371460   0.00407938       245.59
    35  -0.00071937  -0.00247674   0.00257909       253.80
    36   0.00025799  -0.00119585   0.00122337       282.17
    37   0.00122997   0.00010756   0.00123466       365.00
    38   0.00218061   0.00141267   0.00259821       392.94
    39   0.00309424   0.00269861   0.00410571       401.09
    40   0.00395574   0.00394487   0.00558658       404.92
    41   0.00475074   0.00513160   0.00699305       407.21
    42   0.00546589   0.00623998   0.00829538       408.78
    43   0.00608904   0.00725258   0.00946976       409.98
    44   0.00660947   0.00815367   0.01049607       410.97
    45   0.00701799   0.00892958   0.01135736       411.84
    46   0.00730750   0.00956857   0.01203981       412.63
    47   0.00746890   0.01005996   0.01252946       413.41
    48   0.00750327   0.01044347   0.01285943        54.30
    49   0.00741374   0.01068300   0.01300347        55.24
    50   0.00717241   0.01077526   0.01294410        56.35
    51   0.00679317   0.01070474   0.01267827        57.60
    52   0.00633064   0.01046757   0.01223303        58.84
    53   0.00575223   0.01007565   0.01160202        60.28
    54   0.00514148   0.00956185   0.01085651        61.73
    55   0.00447376   0.00888873   0.00995109        63.28
    56   0.00374301   0.00806878   0.00889468        65.11
    57   0.00296122   0.00711516   0.00770678        67.40
    58   0.00213855   0.00604299   0.00641024        70.51
    59   0.00128698   0.00486946   0.00503666        75.20
    60   0.00041917   0.00361355   0.00363778        83.38
    61  -0.00045162   0.00229564   0.00233964       101.13
    62  -0.00131196   0.00093716   0.00161230       144.46
    63  -0.00214839  -0.00043974   0.00219294       191.57
    64  -0.00294776  -0.00181259   0.00346046       211.59
    65  -0.00369742  -0.00315895   0.00486312       220.51
    66  -0.00438543  -0.00445681   0.00625262       225.46
    67  -0.00500083  -0.00568491   0.00757142       228.66
    68  -0.00553375  -0.00682309   0.00878504       230.96
    69  -0.00597564  -0.00785266   0.00986775       232.73
    70  -0.00631938  -0.00875664   0.01079877       234.18
    71  -0.00655942  -0.00952011   0.01156108       235.43
    72  -0.00669187  -0.01013037   0.01214107       236.55
    73  -0.00671455  -0.01057720   0.01252847       237.59
    74  -0.00662708  -0.01085303   0.01271638       238.59
    75  -0.00643082  -0.01095300   0.01270133       239.58
    76  -0.00612892  -0.01087512   0.01248326       240.60
    77  -0.00572621  -0.01062025   0.01206562       241.67
    78  -0.00522919  -0.01019209   0.01145526       242.84
    79  -0.00464586  -0.00959713   0.01066250       244.17
    80  -0.00398565  -0.00884453   0.00970109       245.74
    81  -0.00325923  -0.00794598   0.00858843       247.70
    82  -0.00247838  -0.00691550   0.00734619       250.28
    83  -0.00165576  -0.00576920   0.00600210       253.99
    84  -0.00080472  -0.00452502   0.00459602       259.92
    85   0.00006090  -0.00320245   0.00320303       271.09
    86   0.00092699  -0.00182215   0.00204439       296.96
    87   0.00177945  -0.00040565   0.00182510       347.16
    88   0.00260433   0.00102500   0.00279878       381.48
    89   0.00338812   0.00244768   0.00417977       395.85
    90   0.00411793   0.00384046   0.00563085       403.00
    91   0.00478169   0.00518206   0.00705112       407.30
    92   0.00536833   0.00645213   0.00839339       410.24
    93   0.00586784   0.00763159   0.00962667       412.44
    94   0.00627138   0.00870277   0.01072699       414.22
    95   0.00657066   0.00964961   0.01167427       415.75
    96   0.00675970   0.01045657   0.01245124       417.12
    97   0.00682104   0.01110995   0.01303677       418.45
    98   0.00676005   0.01165971   0.01347766        59.90
    99   0.00660270   0.01205182   0.01374198        61.28
   100   0.00629505   0.01227922   0.01379880        62.86
   101  -0.00588397  -0.01233451   0.01366606      -115.50
   102  -0.00543508  -0.01221462   0.01336925      -113.99
   103  -0.00503317  -0.01202571   0.01303651      -112.71
   104  -0.00583671  -0.00797298   0.00988107      -126.21
   105  -0.00519523  -0.00739964   0.00904130      -125.07
   106  -0.00446669  -0.00668028   0.00803601      -123.77
   107  -0.00365525  -0.00582342   0.00687555      -122.12
   108  -0.00278050  -0.00485083   0.00559122      -119.82
   109  -0.00185761  -0.00378145   0.00421308      -116.16
   110  -0.00090245  -0.00263544   0.00278567      -108.90
   111   0.00006911  -0.00143357   0.00143524       -87.24
   112   0.00104109  -0.00019712   0.00105959       -10.72
   113   0.00199766   0.00105237   0.00225790        27.78
   114   0.00292327   0.00229335   0.00371550        38.11
   115   0.00380291   0.00350458   0.00517148        42.66
   116   0.00462232   0.00466547   0.00656753        45.27
   117   0.00536823   0.00575632   0.00787104        47.00
   118   0.00602856   0.00675869   0.00905667        48.27
   119   0.00659257   0.00765562   0.01010300        49.27
   120   0.00705113   0.00843193   0.01099163        50.10
   121   0.00739676   0.00907445   0.01170717        50.82
   122   0.00762381   0.00957223   0.01223724        51.46
   123   0.00772857   0.00991668   0.01257264        52.07
   124   0.00770928   0.01010173   0.01270740        52.65
   125   0.00756619   0.01012395   0.01263889        53.23
   126   0.00730155   0.00998254   0.01236786        53.82
   127   0.00691960   0.00967940   0.01189839        54.44
   128   0.00642647   0.00921904   0.01123789        55.12
   129   0.00583009   0.00860857   0.01039699        55.89
   130   0.00514010   0.00785753   0.00938943        56.81
   131   0.00436764   0.00697777   0.00823198        57.96
   132   0.00352522   0.00598321   0.00694450        59.49
   133   0.00262652   0.00488968   0.00555046        61.76
   134   0.00168613   0.00371460   0.00407938        65.59
   135   0.00071937   0.00247674   0.00257909        73.80
   136  -0.00025799   0.00119585   0.00122337       102.17
   137  -0.00122997  -0.00010756   0.00123466       185.00
   138  -0.00218061  -0.00141267   0.00259821       212.94
   139  -0.00309424  -0.00269861   0.00410571       221.09
   140  -0.00395574  -0.00394487   0.00558658       224.92
   141  -0.00475074  -0.00513160   0.00699305       227.21
   142  -0.00546589  -0.00623998   0.00829538       228.78
   143  -0.00608904  -0.00725258   0.00946976       229.98
   144  -0.00660947  -0.00815367   0.01049607       230.97
   145  -0.00701799  -0.00892958   0.01135736       231.84
   146  -0.00730750  -0.00956857   0.01203981       232.63
   147  -0.00746890  -0.01005996   0.01252946       233.41
   148  -0.00750327  -0.01044347   0.01285943      -125.70
   149  -0.00741374  -0.01068300   0.01300347      -124.76
   150  -0.00717241  -0.01077526   0.01294410      -123.65
   151  -0.00679317  -0.01070474   0.01267827      -122.40
   152  -0.00633064  -0.01046757   0.01223303      -121.16
   153  -0.00575223  -0.01007565   0.01160202      -119.72
   154  -0.00514148  -0.00956185   0.01085651      -118.27
   155  -0.00447376  -0.00888873   0.00995109      -116.72
   156  -0.00374301  -0.00806878   0.00889468      -114.89
   157  -0.00296122  -0.00711516   0.00770678      -112.60
   158  -0.00213855  -0.00604299   0.00641024      -109.49
   159  -0.00128698  -0.00486946   0.00503666      -104.80
   160  -0.00041917  -0.00361355   0.00363778       -96.62
   161   0.00045162  -0.00229564   0.00233964       -78.87
   162   0.00131196  -0.00093716   0.00161230       -35.54
   163   0.00214839   0.00043974   0.00219294        11.57
   164   0.00294776   0.00181259   0.00346046        31.59
   165   0.00369742   0.00315895   0.00486312        40.51
   166   0.00438543   0.00445681   0.00625262        45.46
   167   0.00500083   0.00568491   0.00757142        48.66
   168   0.00553375   0.00682309   0.00878504        50.96
   169   0.00597564   0.00785266   0.00986775        52.73
   170   0.00631938   0.00875664   0.01079877        54.18
