 [antenna_pattern.dat]

  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
    43.000   -1.2420   -5.0598   -1.3701  -11.9346
    44.000   -1.4544   -5.3801   -1.6174  -12.1390
    45.000   -1.6840   -5.7306   -1.8863  -12.3487
    46.000   -1.9305   -6.1129   -2.1772  -12.5619
    47.000   -2.1941   -6.5294   -2.4909  -12.7770
    48.000   -2.4747   -6.9824   -2.8278  -12.9918
    49.000   -2.7723   -7.4750   -3.1889  -13.2042
    50.000   -3.0871   -8.0107   -3.5750  -13.4118
    51.000   -3.4190   -8.5940   -3.9871  -13.6121
    52.000   -3.7681   -9.2299   -4.4266  -13.8024
    53.000   -4.1346   -9.9250   -4.8946  -13.9803
    54.000   -4.5185  -10.6869   -5.3928  -14.1430
    55.000   -4.9199  -11.5254   -5.9231  -14.2882
    56.000   -5.3391  -12.4524   -6.4874  -14.4135
    57.000   -5.7760  -13.4831   -7.0881  -14.5172
    58.000   -6.2310  -14.6359   -7.7280  -14.5978
    59.000   -6.7042  -15.9326   -8.4101  -14.6543
    60.000   -7.1957  -17.3953   -9.1379  -14.6865
    61.000   -7.7059  -19.0351   -9.9154  -14.6946
    62.000   -8.2350  -20.8119  -10.7468  -14.6794
    63.000   -8.7832  -22.5243  -11.6366  -14.6421
    64.000   -9.3509  -23.6455  -12.5890  -14.5847
    65.000   -9.9384  -23.5602  -13.6070  -14.5092
    66.000  -10.5462  -22.3918  -14.6905  -14.4179
    67.000  -11.1746  -20.8060  -15.8323  -14.3134
    68.000  -11.8243  -19.2351  -17.0113  -14.1982
    69.000  -12.4959  -17.8212  -18.1803  -14.0748
    70.000  -13.1901  -16.5837  -19.2516  -13.9457
    71.000  -13.9080  -15.5066  -20.0924  -13.8131
    72.000  -14.6508  -14.5672  -20.5594  -13.6794
    73.000  -15.4198  -13.7443  -20.5808  -13.5465
    74.000  -16.2171  -13.0205  -20.2111  -13.4164
    75.000  -17.0449  -12.3817  -19.5887  -13.2907
    76.000  -17.9065  -11.8165  -18.8513  -13.1712
    77.000  -18.8058  -11.3159  -18.0934  -13.0593
    78.000  -19.7482  -10.8724  -17.3667  -12.9565
    79.000  -20.7409  -10.4802  -16.6954  -12.8641
    80.000  -21.7936  -10.1344  -16.0878  -12.7834
    81.000  -22.9195   -9.8310  -15.5446  -12.7157
    82.000  -24.1375   -9.5668  -15.0628  -12.6622
    83.000  -25.4744   -9.3391  -14.6383  -12.6242
    84.000  -26.9709   -9.1456  -14.2663  -12.6030
    85.000  -28.6910   -8.9847  -13.9423  -12.5998
    86.000  -30.0000   -8.8548  -13.6620  -12.6162
    87.000  -30.0000   -8.7549  -13.4218  -12.6536
    88.000  -30.0000   -8.6841  -13.2181  -12.7136
    89.000  -30.0000   -8.6419  -13.0480  -12.7981
    90.000  -30.0000   -8.6278  -12.9088  -12.9088




  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -90.000  -30.0000   -8.6394  -12.6600  -12.6600
   -89.000  -30.0000   -8.6478  -12.7589  -12.5788
   -88.000  -30.0000   -8.6732  -12.8776  -12.5134
   -87.000  -30.0000   -8.7156  -13.0186  -12.4617
   -86.000  -30.0000   -8.7750  -13.1842  -12.4220
   -85.000  -30.0000   -8.8516  -13.3771  -12.3923
   -84.000  -30.0000   -8.9456  -13.6002  -12.3709
   -83.000  -29.8928   -9.0570  -13.8569  -12.3560
   -82.000  -28.4220   -9.1861  -14.1508  -12.3459
   -81.000  -27.0613   -9.3331  -14.4857  -12.3389
   -80.000  -25.7860   -9.4980  -14.8662  -12.3333
   -79.000  -24.5794   -9.6809  -15.2970  -12.3274
   -78.000  -23.4303   -9.8819  -15.7831  -12.3195
   -77.000  -22.3308  -10.1008  -16.3295  -12.3080
   -76.000  -21.2753  -10.3373  -16.9401  -12.2915
   -75.000  -20.2595  -10.5909  -17.6160  -12.2684
   -74.000  -19.2806  -10.8604  -18.3521  -12.2374
   -73.000  -18.3362  -11.1444  -19.1303  -12.1973
   -72.000  -17.4244  -11.4408  -19.9076  -12.1470
   -71.000  -16.5439  -11.7462  -20.6006  -12.0857
   -70.000  -15.6934  -12.0565  -21.0767  -12.0127
   -69.000  -14.8718  -12.3658  -21.1841  -11.9275
   -68.000  -14.0784  -12.6667  -20.8340  -11.8299
   -67.000  -13.3122  -12.9500  -20.0699  -11.7200
   -66.000  -12.5725  -13.2045  -19.0321  -11.5978
   -65.000  -11.8586  -13.4179  -17.8670  -11.4639
   -64.000  -11.1699  -13.5772  -16.6767  -11.3188
   -63.000  -10.5057  -13.6705  -15.5176  -11.1635
   -62.000   -9.8656  -13.6883  -14.4158  -10.9988
   -61.000   -9.2489  -13.6251  -13.3806  -10.8257
   -60.000   -8.6551  -13.4807  -12.4128  -10.6455
   -59.000   -8.0838  -13.2602  -11.5096  -10.4594
   -58.000   -7.5345  -12.9728  -10.6667  -10.2686
   -57.000   -7.0067  -12.6304   -9.8795  -10.0744
   -56.000   -6.5000  -12.2460   -9.1434   -9.8780
   -55.000   -6.0142  -11.8324   -8.4544   -9.6808
   -54.000   -5.5487  -11.4010   -7.8088   -9.4838
   -53.000   -5.1033  -10.9613   -7.2033   -9.2882
   -52.000   -4.6777  -10.5211   -6.6350   -9.0953
   -51.000   -4.2716  -10.0866   -6.1015   -8.9060
   -50.000   -3.8847   -9.6623   -5.6007   -8.7213
   -49.000   -3.5169   -9.2516   -5.1306   -8.5421
   -48.000   -3.1678   -8.8570   -4.6896   -8.3694
   -47.000   -2.8372   -8.4802   -4.2763   -8.2041
   -46.000   -2.5251   -8.1224   -3.8895   -8.0468
   -45.000   -2.2313   -7.7842   -3.5280   -7.8983
   -44.000   -1.9557   -7.4662   -3.1909   -7.7594
   -43.000   -1.6981   -7.1687   -2.8775   -7.6308
   -42.000   -1.4586   -6.8917   -2.5870   -7.5129
   -41.000   -1.2370   -6.6353   -2.3188   -7.4066
   -40.000   -1.0333   -6.3995   -2.0724   -7.3123
   -39.000   -0.8476   -6.1842   -1.8473   -7.2307
   -38.000   -0.6799   -5.9893   -1.6434   -7.1623
   -37.000   -0.5302   -5.8148   -1.4602   -7.1077
   -36.000   -0.3986   -5.6607   -1.2975   -7.0675
   -35.000   -0.2853   -5.5269   -1.1553   -7.0421
   -34.000   -0.1905   -5.4135   -1.0335   -7.0323
   -33.000   -0.1142   -5.3207   -0.9320   -7.0386
   -32.000   -0.0569   -5.2484   -0.8508   -7.0617
   -31.000   -0.0187   -5.1969   -0.7902   -7.1021
   -30.000    0.0000   -5.1665   -0.7503   -7.1606
   -29.000   -0.0012   -5.1575   -0.7314   -7.2380
   -28.000   -0.0227   -5.1702   -0.7337   -7.3350
   -27.000   -0.0651   -5.2052   -0.7577   -7.4526
   -26.000   -0.1290   -5.2630   -0.8040   -7.5916
   -25.000   -0.2150   -5.3443   -0.8730   -7.7533
   -24.000   -0.3240   -5.4500   -0.9655   -7.9386
   -23.000   -0.4569   -5.5809   -1.0824   -8.1490
   -22.000   -0.6146   -5.7381   -1.2246   -8.3860
   -21.000   -0.7985   -5.9228   -1.3932   -8.6513
   -20.000   -1.0099   -6.1366   -1.5896   -8.9469
   -19.000   -1.2504   -6.3812   -1.8154   -9.2750
   -18.000   -1.5219   -6.6585   -2.0722   -9.6382
   -17.000   -1.8266   -6.9707   -2.3623  -10.0396
   -16.000   -2.1671   -7.3207   -2.6880  -10.4830
   -15.000   -2.5465   -7.7115   -3.0525  -10.9728
   -14.000   -2.9686   -8.1469   -3.4592  -11.5142
   -13.000   -3.4377   -8.6313   -3.9123  -12.1139
   -12.000   -3.9594   -9.1697   -4.4170  -12.7801
   -11.000   -4.5404   -9.7682   -4.9795  -13.5231
   -10.000   -5.1894  -10.4341   -5.6077  -14.3564
    -9.000   -5.9172  -11.1755   -6.3114  -15.2976
    -8.000   -6.7382  -12.0017   -7.1029  -16.3707
    -7.000   -7.6717  -12.9220   -7.9983  -17.6090
    -6.000   -8.7443  -13.9437   -9.0186  -19.0600
    -5.000   -9.9943  -15.0667  -10.1911  -20.7935
    -4.000  -11.4795  -16.2699  -11.5517  -22.9116
    -3.000  -13.2922  -17.4830  -13.1439  -25.5390
    -2.000  -15.5921  -18.5414  -15.0063  -28.6151
    -1.000  -18.6787  -19.1688  -17.1049  -30.0000
     0.000  -23.0914  -19.1108  -19.0752  -29.0633
     1.000  -27.5855  -18.3803  -19.8306  -26.0374
     2.000  -23.8762  -17.2423  -18.6579  -23.3928
     3.000  -19.2328  -15.9667  -16.5657  -21.2708
     4.000  -15.9938  -14.7094  -14.4813  -19.5494
     5.000  -13.6048  -13.5352  -12.6556  -18.1221
     6.000  -11.7356  -12.4630  -11.0937  -16.9153
     7.000  -10.2120  -11.4922   -9.7534  -15.8790
     8.000   -8.9344  -10.6149   -8.5923  -14.9784
     9.000   -7.8413   -9.8220   -7.5768  -14.1886
    10.000   -6.8919   -9.1043   -6.6810  -13.4912
    11.000   -6.0584   -8.4536   -5.8852  -12.8724
    12.000   -5.3206   -7.8630   -5.1743  -12.3213
    13.000   -4.6634   -7.3265   -4.5367  -11.8297
    14.000   -4.0755   -6.8390   -3.9629  -11.3906
    15.000   -3.5481   -6.3963   -3.4456  -10.9988
    16.000   -3.0742   -5.9946   -2.9789  -10.6496
    17.000   -2.6480   -5.6310   -2.5577  -10.3394
    18.000   -2.2649   -5.3028   -2.1780  -10.0651
    19.000   -1.9212   -5.0078   -1.8365   -9.8238
    20.000   -1.6136   -4.7440   -1.5303   -9.6135
    21.000   -1.3396   -4.5099   -1.2570   -9.4321
    22.000   -1.0967   -4.3040   -1.0145   -9.2780
    23.000   -0.8831   -4.1251   -0.8012   -9.1497
    24.000   -0.6971   -3.9722   -0.6155   -9.0458
    25.000   -0.5373   -3.8444   -0.4560   -8.9653
    26.000   -0.4024   -3.7411   -0.3218   -8.9071
    27.000   -0.2913   -3.6615   -0.2119   -8.8702
    28.000   -0.2031   -3.6053   -0.1254   -8.8540
    29.000   -0.1370   -3.5719   -0.0616   -8.8576
    30.000   -0.0922   -3.5612   -0.0200   -8.8803
    31.000   -0.0681   -3.5730    0.0000   -8.9214
    32.000   -0.0642   -3.6070   -0.0012   -8.9805
    33.000   -0.0799   -3.6634   -0.0233   -9.0568
    34.000   -0.1148   -3.7421   -0.0659   -9.1499
    35.000   -0.1685   -3.8434   -0.1289   -9.2591
    36.000   -0.2408   -3.9674   -0.2122   -9.3839
    37.000   -0.3313   -4.1146   -0.3156   -9.5237
    38.000   -0.4398   -4.2853   -0.4390   -9.6779
    39.000   -0.5660   -4.4802   -0.5826   -9.8459
    40.000   -0.7099   -4.6999   -0.7464  -10.0269
    41.000   -0.8712   -4.9453   -0.9306  -10.2201
    42.000   -1.0498   -5.2173   -1.1353  -10.4247
    43.000   -1.2457   -5.5171   -1.3608  -10.6398
    44.000   -1.4587   -5.8462   -1.6075  -10.8641
    45.000   -1.6888   -6.2061   -1.8757  -11.0966
    46.000   -1.9361   -6.5987   -2.1659  -11.3356
    47.000   -2.2003   -7.0263   -2.4787  -11.5797
    48.000   -2.4817   -7.4915   -2.8146  -11.8270
    49.000   -2.7802   -7.9976   -3.1746  -12.0755
    50.000   -3.0959   -8.5482   -3.5594  -12.3229
    51.000   -3.4287   -9.1480   -3.9699  -12.5667
    52.000   -3.7789   -9.8024   -4.4074  -12.8041
    53.000   -4.1464  -10.5181   -4.8731  -13.0324
    54.000   -4.5315  -11.3031   -5.3684  -13.2485
    55.000   -4.9342  -12.1673   -5.8949  -13.4494
    56.000   -5.3546  -13.1229   -6.4546  -13.6322
    57.000   -5.7930  -14.1843   -7.0495  -13.7942
    58.000   -6.2495  -15.3681   -7.6819  -13.9329
    59.000   -6.7243  -16.6908   -8.3544  -14.0465
    60.000   -7.2176  -18.1613   -9.0698  -14.1336
    61.000   -7.7296  -19.7573   -9.8310  -14.1936
    62.000   -8.2606  -21.3642  -10.6409  -14.2265
    63.000   -8.8109  -22.6646  -11.5019  -14.2332
    64.000   -9.3808  -23.1464  -12.4154  -14.2150
    65.000   -9.9706  -22.5734  -13.3804  -14.1739
    66.000  -10.5809  -21.3171  -14.3913  -14.1123
    67.000  -11.2120  -19.8628  -15.4338  -14.0329
    68.000  -11.8644  -18.4639  -16.4791  -13.9386
    69.000  -12.5389  -17.2016  -17.4758  -13.8324
    70.000  -13.2363  -16.0860  -18.3452  -13.7171
    71.000  -13.9574  -15.1050  -18.9887  -13.5954
    72.000  -14.7036  -14.2415  -19.3204  -13.4701
    73.000  -15.4761  -13.4795  -19.3125  -13.3435
    74.000  -16.2770  -12.8050  -19.0134  -13.2180
    75.000  -17.1086  -12.2065  -18.5172  -13.0954
    76.000  -17.9741  -11.6747  -17.9188  -12.9778
    77.000  -18.8773  -11.2019  -17.2887  -12.8668
    78.000  -19.8237  -10.7818  -16.6708  -12.7640
    79.000  -20.8204  -10.4094  -16.0886  -12.6708
    80.000  -21.8769  -10.0803  -15.5533  -12.5887
    81.000  -23.0067   -9.7910  -15.0685  -12.5190
    82.000  -24.2282   -9.5387  -14.6343  -12.4628
    83.000  -25.5686   -9.3210  -14.2487  -12.4216
    84.000  -27.0682   -9.1358  -13.9087  -12.3964
    85.000  -28.7911   -8.9816  -13.6113  -12.3886
    86.000  -30.0000   -8.8571  -13.3534  -12.3996
    87.000  -30.0000   -8.7613  -13.1319  -12.4306
    88.000  -30.0000   -8.6934  -12.9442  -12.4833
    89.000  -30.0000   -8.6529  -12.7876  -12.5592
    90.000  -30.0000   -8.6394  -12.6600  -12.6600




  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -90.000  -30.0000   -8.5402  -12.3047  -12.3047
   -89.000  -30.0000   -8.5484  -12.4024  -12.2242
   -88.000  -30.0000   -8.5728  -12.5194  -12.1588
   -87.000  -30.0000   -8.6135  -12.6580  -12.1065
   -86.000  -30.0000   -8.6706  -12.8207  -12.0655
   -85.000  -30.0000   -8.7443  -13.0104  -12.0338
   -84.000  -30.0000   -8.8345  -13.2299  -12.0097
   -83.000  -30.0000   -8.9415  -13.4828  -11.9913
   -82.000  -28.6774   -9.0655  -13.7729  -11.9769
   -81.000  -27.3023   -9.2065  -14.1046  -11.9647
   -80.000  -26.0124   -9.3647  -14.4828  -11.9529
   -79.000  -24.7915   -9.5401  -14.9132  -11.9398
   -78.000  -23.6284   -9.7327  -15.4026  -11.9235
   -77.000  -22.5154   -9.9424  -15.9581  -11.9025
   -76.000  -21.4470  -10.1689  -16.5878  -11.8751
   -75.000  -20.4190  -10.4117  -17.2994  -11.8399
   -74.000  -19.4286  -10.6698  -18.0989  -11.7953
   -73.000  -18.4735  -10.9419  -18.9854  -11.7403
   -72.000  -17.5517  -11.2260  -19.9417  -11.6736
   -71.000  -16.6618  -11.5193  -20.9133  -11.5945
   -70.000  -15.8027  -11.8182  -21.7758  -11.5024
   -69.000  -14.9731  -12.1176  -22.3140  -11.3968
   -68.000  -14.1723  -12.4111  -22.2931  -11.2777
   -67.000  -13.3992  -12.6905  -21.6433  -11.1453
   -66.000  -12.6532  -12.9464  -20.5314  -10.9998
   -65.000  -11.9334  -13.1675  -19.2021  -10.8421
   -64.000  -11.2393  -13.3424  -17.8312  -10.6728
   -63.000  -10.5701  -13.4596  -16.5076  -10.4931
   -62.000   -9.9253  -13.5093  -15.2661  -10.3040
   -61.000   -9.3043  -13.4851  -14.1152  -10.1068
   -60.000   -8.7065  -13.3845  -13.0521   -9.9029
   -59.000   -8.1315  -13.2100  -12.0703   -9.6937
   -58.000   -7.5787  -12.9682  -11.1618   -9.4805
   -57.000   -7.0477  -12.6688  -10.3195   -9.2647
   -56.000   -6.5380  -12.3233   -9.5367   -9.0477
   -55.000   -6.0493  -11.9437   -8.8076   -8.8308
   -54.000   -5.5813  -11.5411   -8.1274   -8.6152
   -53.000   -5.1334  -11.1254   -7.4916   -8.4022
   -52.000   -4.7055  -10.7047   -6.8969   -8.1927
   -51.000   -4.2973  -10.2859   -6.3399   -7.9880
   -50.000   -3.9084   -9.8741   -5.8182   -7.7890
   -49.000   -3.5386   -9.4732   -5.3293   -7.5966
   -48.000   -3.1877   -9.0862   -4.8714   -7.4116
   -47.000   -2.8555   -8.7152   -4.4428   -7.2349
   -46.000   -2.5418   -8.3618   -4.0419   -7.0672
   -45.000   -2.2465   -8.0269   -3.6676   -6.9092
   -44.000   -1.9694   -7.7113   -3.3188   -6.7616
   -43.000   -1.7105   -7.4155   -2.9945   -6.6250
   -42.000   -1.4697   -7.1396   -2.6939   -6.4999
   -41.000   -1.2469   -6.8840   -2.4163   -6.3870
   -40.000   -1.0421   -6.6485   -2.1611   -6.2868
   -39.000   -0.8553   -6.4334   -1.9279   -6.1999
   -38.000   -0.6865   -6.2385   -1.7162   -6.1267
   -37.000   -0.5359   -6.0639   -1.5257   -6.0678
   -36.000   -0.4034   -5.9096   -1.3561   -6.0237
   -35.000   -0.2892   -5.7756   -1.2074   -5.9950
   -34.000   -0.1935   -5.6620   -1.0792   -5.9822
   -33.000   -0.1165   -5.5689   -0.9717   -5.9859
   -32.000   -0.0583   -5.4965   -0.8849   -6.0066
   -31.000   -0.0194   -5.4448   -0.8188   -6.0451
   -30.000    0.0000   -5.4143   -0.7735   -6.1020
   -29.000   -0.0005   -5.4052   -0.7494   -6.1780
   -28.000   -0.0214   -5.4180   -0.7467   -6.2739
   -27.000   -0.0632   -5.4531   -0.7658   -6.3906
   -26.000   -0.1265   -5.5112   -0.8073   -6.5290
   -25.000   -0.2119   -5.5928   -0.8716   -6.6903
   -24.000   -0.3204   -5.6989   -0.9594   -6.8755
   -23.000   -0.4527   -5.8303   -1.0717   -7.0861
   -22.000   -0.6099   -5.9882   -1.2092   -7.3236
   -21.000   -0.7933   -6.1737   -1.3732   -7.5896
   -20.000   -1.0042   -6.3884   -1.5650   -7.8862
   -19.000   -1.2443   -6.6340   -1.7859   -8.2157
   -18.000   -1.5153   -6.9124   -2.0379   -8.5808
   -17.000   -1.8197   -7.2259   -2.3230   -8.9847
   -16.000   -2.1598   -7.5773   -2.6436   -9.4311
   -15.000   -2.5389   -7.9696   -3.0026   -9.9246
   -14.000   -2.9606   -8.4066   -3.4035  -10.4708
   -13.000   -3.4295   -8.8925   -3.8505  -11.0765
   -12.000   -3.9510   -9.4325   -4.3486  -11.7502
   -11.000   -4.5319  -10.0326   -4.9039  -12.5029
   -10.000   -5.1809  -10.6997   -5.5242  -13.3489
    -9.000   -5.9089  -11.4418   -6.2190  -14.3071
    -8.000   -6.7304  -12.2677   -7.0004  -15.4034
    -7.000   -7.6649  -13.1857   -7.8842  -16.6746
    -6.000   -8.7392  -14.2018   -8.8909  -18.1750
    -5.000   -9.9924  -15.3132  -10.0477  -19.9872
    -4.000  -11.4836  -16.4943  -11.3901  -22.2422
    -3.000  -13.3085  -17.6687  -12.9626  -25.1345
    -2.000  -15.6362  -18.6681  -14.8094  -28.7272
    -1.000  -18.8006  -19.2265  -16.9183  -30.0000
     0.000  -23.5232  -19.1204  -18.9895  -28.5142
     1.000  -29.2132  -18.3829  -19.9803  -25.0029
     2.000  -24.5840  -17.2674  -18.9663  -22.2123
     3.000  -19.4863  -16.0237  -16.8695  -20.0438
     4.000  -16.1211  -14.7968  -14.7340  -18.3067
     5.000  -13.6817  -13.6485  -12.8605  -16.8743
     6.000  -11.7872  -12.5976  -11.2613  -15.6664
     7.000  -10.2490  -11.6442   -9.8924  -14.6304
     8.000   -8.9621  -10.7814   -8.7093  -13.7305
     9.000   -7.8626  -10.0007   -7.6764  -12.9413
    10.000   -6.9087   -9.2934   -6.7665  -12.2444
    11.000   -6.0718   -8.6519   -5.9592  -11.6256
    12.000   -5.3313   -8.0695   -5.2387  -11.0745
    13.000   -4.6721   -7.5403   -4.5928  -10.5824
    14.000   -4.0826   -7.0596   -4.0120  -10.1428
    15.000   -3.5539   -6.6231   -3.4887   -9.7502
    16.000   -3.0788   -6.2274   -3.0166   -9.4001
    17.000   -2.6517   -5.8694   -2.5907   -9.0889
    18.000   -2.2678   -5.5465   -2.2068   -8.8134
    19.000   -1.9235   -5.2567   -1.8616   -8.5710
    20.000   -1.6154   -4.9981   -1.5520   -8.3595
    21.000   -1.3409   -4.7689   -1.2757   -8.1769
    22.000   -1.0976   -4.5680   -1.0305   -8.0217
    23.000   -0.8837   -4.3940   -0.8146   -7.8923
    24.000   -0.6975   -4.2460   -0.6266   -7.7875
    25.000   -0.5375   -4.1232   -0.4651   -7.7062
    26.000   -0.4024   -4.0249   -0.3291   -7.6474
    27.000   -0.2913   -3.9504   -0.2174   -7.6102
    28.000   -0.2030   -3.8993   -0.1293   -7.5939
    29.000   -0.1369   -3.8712   -0.0641   -7.5977
    30.000   -0.0921   -3.8660   -0.0212   -7.6211
    31.000   -0.0681   -3.8833    0.0000   -7.6633
    32.000   -0.0642   -3.9231   -0.0001   -7.7240
    33.000   -0.0801   -3.9854   -0.0212   -7.8025
    34.000   -0.1152   -4.0704   -0.0629   -7.8984
    35.000   -0.1691   -4.1781   -0.1252   -8.0112
    36.000   -0.2416   -4.3089   -0.2077   -8.1405
    37.000   -0.3324   -4.4632   -0.3103   -8.2857
    38.000   -0.4412   -4.6415   -0.4332   -8.4464
    39.000   -0.5678   -4.8443   -0.5762   -8.6221
    40.000   -0.7121   -5.0725   -0.7395   -8.8121
    41.000   -0.8738   -5.3269   -0.9232   -9.0160
    42.000   -1.0529   -5.6086   -1.1274   -9.2329
    43.000   -1.2493   -5.9188   -1.3525   -9.4621
    44.000   -1.4628   -6.2590   -1.5987   -9.7028
    45.000   -1.6936   -6.6311   -1.8664   -9.9538
    46.000   -1.9414   -7.0370   -2.1561  -10.2139
    47.000   -2.2064   -7.4791   -2.4683  -10.4819
    48.000   -2.4885   -7.9603   -2.8036  -10.7560
    49.000   -2.7878   -8.4841   -3.1628  -11.0345
    50.000   -3.1043   -9.0544   -3.5466  -11.3151
    51.000   -3.4381   -9.6762   -3.9559  -11.5956
    52.000   -3.7893  -10.3554   -4.3918  -11.8730
    53.000   -4.1579  -11.0990   -4.8555  -12.1446
    54.000   -4.5441  -11.9156   -5.3482  -12.4069
    55.000   -4.9480  -12.8156   -5.8715  -12.6567
    56.000   -5.3697  -13.8112   -6.4269  -12.8903
    57.000   -5.8095  -14.9165   -7.0162  -13.1043
    58.000   -6.2674  -16.1453   -7.6414  -13.2953
    59.000   -6.7437  -17.5066   -8.3044  -13.4605
    60.000   -7.2387  -18.9885   -9.0072  -13.5975
    61.000   -7.7524  -20.5195   -9.7517  -13.7046
    62.000   -8.2853  -21.8898  -10.5393  -13.7811
    63.000   -8.8376  -22.6974  -11.3703  -13.8269
    64.000   -9.4097  -22.5814  -12.2431  -13.8430
    65.000  -10.0018  -21.6503  -13.1530  -13.8312
    66.000  -10.6144  -20.3368  -14.0891  -13.7939
    67.000  -11.2480  -18.9698  -15.0314  -13.7340
    68.000  -11.9031  -17.6918  -15.9463  -13.6548
    69.000  -12.5804  -16.5431  -16.7828  -13.5597
